match_id,match_date,match_style,match_score,game_index,map,game_score,player_agent,rounds_played,player_id,player_name,player_team_id,player_team_name_long,player_team_name_short,player_team_vlr_rating,player_adr,player_kills,player_deaths,player_assists,player_kpr,opponent_id,opponent_name_long,opponent_name_short,opponent_vlr_rating
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Astra,23,3630,skillZ,918,"GodSquad						
							(Global Esports)
",GES,1732,142,22,12,6,0.96,6387,BLEED,BLD,1953
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Chamber,23,4095,SkRossi,918,"GodSquad						
							(Global Esports)
",GES,1732,169,18,17,6,0.78,6387,BLEED,BLD,1953
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Breach,23,3622,HellrangeR,918,"GodSquad						
							(Global Esports)
",GES,1732,112,15,15,8,0.65,6387,BLEED,BLD,1953
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Raze,23,3626,Lightningfast,918,"GodSquad						
							(Global Esports)
",GES,1732,123,14,17,2,0.61,6387,BLEED,BLD,1953
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Fade,23,3629,KappA,918,"GodSquad						
							(Global Esports)
",GES,1732,94,8,17,10,0.35,6387,BLEED,BLD,1953
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Reyna,23,7426,Juicy,6387,BLEED,BLD,1953,218,28,12,2,1.22,918,"GodSquad						
							(Global Esports)
",GES,1732
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Astra,23,4382,sScary,6387,BLEED,BLD,1953,110,11,15,10,0.48,918,"GodSquad						
							(Global Esports)
",GES,1732
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Jett,23,9152,Deryeon,6387,BLEED,BLD,1953,125,18,20,2,0.78,918,"GodSquad						
							(Global Esports)
",GES,1732
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Breach,23,2361,Retla,6387,BLEED,BLD,1953,77,10,15,9,0.43,918,"GodSquad						
							(Global Esports)
",GES,1732
157700,"Saturday, November 19th",Bo1,1:0,0,Haven,13 : 10,Sova,23,1430,crazyguy,6387,BLEED,BLD,1953,113,11,15,3,0.48,918,"GodSquad						
							(Global Esports)
",GES,1732
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Jett,21,3828,Tacolilla,2359,Leviatán,LEV,1847,177,20,12,5,0.95,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Breach,21,3826,adverso,2359,Leviatán,LEV,1847,162,19,10,8,0.9,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Brimstone,21,1311,Melser,2359,Leviatán,LEV,1847,129,14,11,11,0.67,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Raze,21,8549,kiNgg,2359,Leviatán,LEV,1847,148,18,15,4,0.86,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Cypher,21,2931,vaiZ,2359,Leviatán,LEV,1847,96,11,11,3,0.52,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Viper,21,2499,HellFull,7269,FUSION,FS,1601,134,16,15,3,0.76,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Brimstone,21,2790,Danielesflo,7269,FUSION,FS,1601,145,15,16,7,0.71,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Jett,21,2827,Wyz,7269,FUSION,FS,1601,114,14,17,3,0.67,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Chamber,21,25097,solution,7269,FUSION,FS,1601,85,6,17,5,0.29,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,0,Fracture,13 : 8,Breach,21,589,AztKk,7269,FUSION,FS,1601,87,8,17,8,0.38,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Chamber,20,2931,vaiZ,2359,Leviatán,LEV,1847,199,22,11,3,1.1,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Viper,20,1311,Melser,2359,Leviatán,LEV,1847,105,15,9,6,0.75,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Kayo,20,8549,kiNgg,2359,Leviatán,LEV,1847,150,14,11,9,0.7,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Sova,20,3826,adverso,2359,Leviatán,LEV,1847,147,16,11,5,0.8,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Jett,20,3828,Tacolilla,2359,Leviatán,LEV,1847,122,14,12,3,0.7,7269,FUSION,FS,1601
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Jett,20,2827,Wyz,7269,FUSION,FS,1601,141,17,16,1,0.85,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Sova,20,25097,solution,7269,FUSION,FS,1601,173,17,17,3,0.85,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Viper,20,2790,Danielesflo,7269,FUSION,FS,1601,75,6,14,7,0.3,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Skye,20,589,AztKk,7269,FUSION,FS,1601,64,5,17,13,0.25,2359,Leviatán,LEV,1847
78792,"Friday, March 25th",Bo3,2:0,1,Breeze,13 : 7,Chamber,20,2499,HellFull,7269,FUSION,FS,1601,64,9,17,0,0.45,2359,Leviatán,LEV,1847
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Chamber,22,312,Sayf,1209,Guild Esports,GLD,1923,196,21,17,5,0.95,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Fade,22,1380,Leo,1209,Guild Esports,GLD,1923,110,15,12,8,0.68,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Raze,22,2168,trexx,1209,Guild Esports,GLD,1923,154,16,18,6,0.73,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Brimstone,22,339,koldamenta,1209,Guild Esports,GLD,1923,96,10,12,12,0.45,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Skye,22,1162,Russ,1209,Guild Esports,GLD,1923,81,9,17,6,0.41,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Astra,22,438,Boaster,2593,FNATIC,FNC,2046,138,17,13,10,0.77,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Skye,22,1457,Mistic,2593,FNATIC,FNC,2046,133,16,14,11,0.73,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Raze,22,5022,Derke,2593,FNATIC,FNC,2046,130,14,15,7,0.64,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Viper,22,9810,Alfajer,2593,FNATIC,FNC,2046,116,18,16,5,0.82,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,0,Bind,9 : 13,Fade,22,114,Enzo,2593,FNATIC,FNC,2046,91,11,13,9,0.5,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Raze,24,2168,trexx,1209,Guild Esports,GLD,1923,187,25,17,4,1.04,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Fade,24,1380,Leo,1209,Guild Esports,GLD,1923,134,19,17,10,0.79,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Omen,24,339,koldamenta,1209,Guild Esports,GLD,1923,125,13,17,8,0.54,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Chamber,24,312,Sayf,1209,Guild Esports,GLD,1923,95,13,19,2,0.54,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Breach,24,1162,Russ,1209,Guild Esports,GLD,1923,80,8,17,7,0.33,2593,FNATIC,FNC,2046
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Chamber,24,5022,Derke,2593,FNATIC,FNC,2046,188,27,16,4,1.12,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Raze,24,9810,Alfajer,2593,FNATIC,FNC,2046,225,28,16,4,1.17,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Breach,24,1457,Mistic,2593,FNATIC,FNC,2046,102,13,14,7,0.54,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Sova,24,114,Enzo,2593,FNATIC,FNC,2046,104,10,16,5,0.42,1209,Guild Esports,GLD,1923
107529,"Friday, June 24th",Bo3,0:2,1,Haven,11 : 13,Omen,24,438,Boaster,2593,FNATIC,FNC,2046,66,9,16,10,0.38,1209,Guild Esports,GLD,1923
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Brimstone,21,1480,aimDLL,397,BBL Esports,BBL,1761,182,20,17,6,0.95,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Chamber,21,1481,AsLanM4shadoW,397,BBL Esports,BBL,1761,168,20,16,1,0.95,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Sage,21,568,Turko,397,BBL Esports,BBL,1761,84,8,14,4,0.38,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Breach,21,569,pAura,397,BBL Esports,BBL,1761,136,10,17,7,0.48,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Neon,21,10161,QutionerX,397,BBL Esports,BBL,1761,136,14,18,2,0.67,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Cypher,21,457,nAts,8326,M3 Champions,M3C,1977,178,20,14,3,0.95,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Raze,21,252,d3ffo,8326,M3 Champions,M3C,1977,161,18,15,5,0.86,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Sage,21,1428,sheydos,8326,M3 Champions,M3C,1977,128,16,13,3,0.76,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Brimstone,21,458,Chronicle,8326,M3 Champions,M3C,1977,123,16,15,8,0.76,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,0,Fracture,8 : 13,Breach,21,1427,Redgar,8326,M3 Champions,M3C,1977,110,12,15,5,0.57,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Viper,18,1480,aimDLL,397,BBL Esports,BBL,1761,106,8,14,4,0.44,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Sova,18,568,Turko,397,BBL Esports,BBL,1761,145,14,15,4,0.78,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Kayo,18,569,pAura,397,BBL Esports,BBL,1761,80,8,15,3,0.44,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Neon,18,1481,AsLanM4shadoW,397,BBL Esports,BBL,1761,114,10,17,0,0.56,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Chamber,18,10161,QutionerX,397,BBL Esports,BBL,1761,87,8,15,2,0.44,8326,M3 Champions,M3C,1977
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Chamber,18,458,Chronicle,8326,M3 Champions,M3C,1977,160,19,7,3,1.06,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Skye,18,1428,sheydos,8326,M3 Champions,M3C,1977,178,17,9,6,0.94,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Jett,18,252,d3ffo,8326,M3 Champions,M3C,1977,120,14,10,3,0.78,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Viper,18,457,nAts,8326,M3 Champions,M3C,1977,152,13,10,5,0.72,397,BBL Esports,BBL,1761
99590,"Sunday, May 29th",Bo3,0:2,1,Breeze,5 : 13,Sova,18,1427,Redgar,8326,M3 Champions,M3C,1977,137,13,12,7,0.72,397,BBL Esports,BBL,1761
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Killjoy,26,9736,Flash,878,Rex Regum Qeon,RRQ,1511,180,25,13,3,0.96,1929,KADILIMAN,KDM,1450
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Kayo,26,7749,Nexi,878,Rex Regum Qeon,RRQ,1511,162,21,18,18,0.81,1929,KADILIMAN,KDM,1450
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Jett,26,7437,kellyS,878,Rex Regum Qeon,RRQ,1511,161,25,18,1,0.96,1929,KADILIMAN,KDM,1450
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Sova,26,7404,Rabbet,878,Rex Regum Qeon,RRQ,1511,128,15,18,10,0.58,1929,KADILIMAN,KDM,1450
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Astra,26,7740,Draxii,878,Rex Regum Qeon,RRQ,1511,89,12,18,11,0.46,1929,KADILIMAN,KDM,1450
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Sova,26,7731,tobi,1929,KADILIMAN,KDM,1450,199,27,18,17,1.04,878,Rex Regum Qeon,RRQ,1511
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Raze,26,7720,SuperMj,1929,KADILIMAN,KDM,1450,110,16,18,4,0.62,878,Rex Regum Qeon,RRQ,1511
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Cypher,26,10247,Hama,1929,KADILIMAN,KDM,1450,100,15,20,8,0.58,878,Rex Regum Qeon,RRQ,1511
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Jett,26,7727,Narpim,1929,KADILIMAN,KDM,1450,103,13,21,5,0.5,878,Rex Regum Qeon,RRQ,1511
96384,"Monday, May 2nd",Bo1,1:0,0,Ascent,14 : 12,Brimstone,26,27145,DonP,1929,KADILIMAN,KDM,1450,106,14,21,9,0.54,878,Rex Regum Qeon,RRQ,1511
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Sage,17,2361,Retla,6387,BLEED,BLD,1874,187,21,7,6,1.24,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Reyna,17,7426,Juicy,6387,BLEED,BLD,1874,196,18,11,6,1.06,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Sova,17,1430,crazyguy,6387,BLEED,BLD,1874,176,18,10,2,1.06,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Viper,17,4382,sScary,6387,BLEED,BLD,1874,117,11,9,6,0.65,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Chamber,17,9152,Deryeon,6387,BLEED,BLD,1874,96,7,12,5,0.41,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Chamber,17,4095,SkRossi,918,"God Squad						
							(Global Esports)
",GES,1788,153,15,16,3,0.88,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Sova,17,3629,KappA,918,"God Squad						
							(Global Esports)
",GES,1788,128,12,15,1,0.71,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Viper,17,3622,HellrangeR,918,"God Squad						
							(Global Esports)
",GES,1788,119,8,14,6,0.47,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Reyna,17,3626,Lightningfast,918,"God Squad						
							(Global Esports)
",GES,1788,107,9,15,3,0.53,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,0,Icebox,13 : 4,Sage,17,3630,skillZ,918,"God Squad						
							(Global Esports)
",GES,1788,53,5,15,2,0.29,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Chamber,20,9152,Deryeon,6387,BLEED,BLD,1874,179,23,10,1,1.15,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Jett,20,7426,Juicy,6387,BLEED,BLD,1874,183,20,11,3,1.0,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Sova,20,1430,crazyguy,6387,BLEED,BLD,1874,176,20,12,3,1.0,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Astra,20,4382,sScary,6387,BLEED,BLD,1874,132,13,13,9,0.65,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Breach,20,2361,Retla,6387,BLEED,BLD,1874,98,10,14,9,0.5,918,"God Squad						
							(Global Esports)
",GES,1788
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Fade,20,3629,KappA,918,"God Squad						
							(Global Esports)
",GES,1788,136,14,15,7,0.7,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Breach,20,3622,HellrangeR,918,"God Squad						
							(Global Esports)
",GES,1788,90,9,15,7,0.45,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Astra,20,3630,skillZ,918,"God Squad						
							(Global Esports)
",GES,1788,103,10,19,9,0.5,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Jett,20,4095,SkRossi,918,"God Squad						
							(Global Esports)
",GES,1788,136,14,19,2,0.7,6387,BLEED,BLD,1874
157597,"Wednesday, November 23rd",Bo3,2:0,1,Haven,13 : 7,Killjoy,20,3626,Lightningfast,918,"God Squad						
							(Global Esports)
",GES,1788,102,13,18,2,0.65,6387,BLEED,BLD,1874
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Sova,22,3131,Pr0phie,8264,Nearest Airport,NA,1678,184,21,11,12,0.95,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Raze,22,3702,sym,8264,Nearest Airport,NA,1678,168,20,16,4,0.91,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Breach,22,3256,xprt,8264,Nearest Airport,NA,1678,94,12,14,8,0.55,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Brimstone,22,1089,Andersin,8264,Nearest Airport,NA,1678,113,13,16,9,0.59,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Sage,22,1930,Bankroft,8264,Nearest Airport,NA,1678,82,10,16,4,0.45,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Raze,22,6584,curry,14,T1,T1,1706,206,23,19,7,1.05,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Viper,22,625,thwifo,14,T1,T1,1706,130,13,12,7,0.59,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Sage,22,2670,steel,14,T1,T1,1706,108,15,17,9,0.68,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Skye,22,8746,dynamic,14,T1,T1,1706,135,12,13,5,0.55,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,0,Bind,13 : 9,Brimstone,22,8085,pwny,14,T1,T1,1706,87,10,15,15,0.45,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Jett,24,3702,sym,8264,Nearest Airport,NA,1678,180,25,18,3,1.04,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Cypher,24,1930,Bankroft,8264,Nearest Airport,NA,1678,163,22,15,8,0.92,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Brimstone,24,1089,Andersin,8264,Nearest Airport,NA,1678,148,20,15,10,0.83,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Kayo,24,3256,xprt,8264,Nearest Airport,NA,1678,86,9,14,8,0.38,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Sova,24,3131,Pr0phie,8264,Nearest Airport,NA,1678,121,13,18,11,0.54,14,T1,T1,1706
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Sova,24,2670,steel,14,T1,T1,1706,133,12,15,9,0.5,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Cypher,24,625,thwifo,14,T1,T1,1706,131,18,18,6,0.75,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Sage,24,6584,curry,14,T1,T1,1706,116,14,18,8,0.58,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Jett,24,8746,dynamic,14,T1,T1,1706,149,20,19,2,0.83,8264,Nearest Airport,NA,1678
78863,"Tuesday, April 12th",Bo3,2:0,1,Ascent,13 : 11,Omen,24,8085,pwny,14,T1,T1,1706,117,16,19,4,0.67,8264,Nearest Airport,NA,1678
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Fade,26,1380,Leo,1209,Guild Esports,GLD,1940,193,28,15,9,1.08,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Skye,26,312,Sayf,1209,Guild Esports,GLD,1940,132,22,18,1,0.85,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Raze,26,2168,trexx,1209,Guild Esports,GLD,1940,170,18,20,13,0.69,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Astra,26,339,koldamenta,1209,Guild Esports,GLD,1940,94,13,15,8,0.5,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Viper,26,1162,Russ,1209,Guild Esports,GLD,1940,64,5,18,7,0.19,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Raze,26,2462,keznit,2355,KRÜ Esports,KRÜ,1957,179,22,17,6,0.85,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Brimstone,26,2468,delz1k,2355,KRÜ Esports,KRÜ,1957,95,19,14,9,0.73,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Chamber,26,1294,NagZ,2355,KRÜ Esports,KRÜ,1957,139,20,16,3,0.77,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Skye,26,7603,Mazino,2355,KRÜ Esports,KRÜ,1957,124,15,20,11,0.58,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,0,Bind,12 : 14,Viper,26,2610,Klaus,2355,KRÜ Esports,KRÜ,1957,87,10,19,16,0.38,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Raze,19,2168,trexx,1209,Guild Esports,GLD,1940,262,20,10,13,1.05,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Chamber,19,312,Sayf,1209,Guild Esports,GLD,1940,138,17,9,2,0.89,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Brimstone,19,339,koldamenta,1209,Guild Esports,GLD,1940,106,12,8,9,0.63,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Breach,19,1380,Leo,1209,Guild Esports,GLD,1940,114,17,12,3,0.89,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Sage,19,1162,Russ,1209,Guild Esports,GLD,1940,89,9,11,10,0.47,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Raze,19,2462,keznit,2355,KRÜ Esports,KRÜ,1957,168,13,16,3,0.68,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Breach,19,2610,Klaus,2355,KRÜ Esports,KRÜ,1957,94,11,12,2,0.58,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Chamber,19,1294,NagZ,2355,KRÜ Esports,KRÜ,1957,86,8,14,3,0.42,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Brimstone,19,2468,delz1k,2355,KRÜ Esports,KRÜ,1957,98,9,14,1,0.47,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,1,Fracture,13 : 6,Sage,19,7603,Mazino,2355,KRÜ Esports,KRÜ,1957,107,9,19,6,0.47,1209,Guild Esports,GLD,1940
112284,"Monday, July 11th",Bo3,2:1,2,Icebox,16 : 14,Kayo,30,2168,trexx,1209,Guild Esports,GLD,1940,174,31,19,7,1.03,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,2,Icebox,16 : 14,Sova,30,1380,Leo,1209,Guild Esports,GLD,1940,183,26,22,9,0.87,2355,KRÜ Esports,KRÜ,1957
112284,"Monday, July 11th",Bo3,2:1,2,Icebox,16 : 14,Viper,30,339,koldamenta,1209,Guild Esports,GLD,1940,120,18,20,14,0.6,2355,KRÜ Esports,KRÜ,1957
